EmployeeID,Age,Gender,Education,Role,Department,YearsAtCompany,YearsInRole,MonthlyIncome,PercentSalaryHike,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,OverTime,DistanceFromHome,ManagerStyle,RemoteWorkOption,StockOptions,TotalWorkingYears,BusinessTravel,Attrition
1893,50,Male,Bachelor's,Mid SE,Backend,1,5,169494,21,2,4,3,3,3,0,2,No,28,Neutral,On-site,0,10,Travel_Rarely,Yes
1894,35,Male,Bachelor's,Principal SE,DevOps,18,4,160814,26,4,3,2,2,3,3,0,Yes,3,Neutral,Hybrid,1,7,Travel_Rarely,No
1895,43,Non-binary,PhD,Junior SE,QA,19,9,175752,25,1,2,4,3,3,1,5,No,39,Supportive,Hybrid,3,32,Travel_Frequently,No
1896,32,Female,Master's,Tech Lead,ML/AI,19,4,186929,10,4,1,3,4,3,2,6,No,8,Demanding,Hybrid,2,11,Travel_Rarely,No
1897,44,Male,Bachelor's,Mid SE,Frontend,13,8,218333,20,4,1,4,4,3,0,3,No,15,Neutral,Hybrid,2,28,Travel_Rarely,No
1898,22,Female,Bachelor's,Tech Lead,Frontend,0,7,118588,15,4,4,3,2,4,4,4,Yes,27,Supportive,Hybrid,0,4,Non-Travel,Yes
1899,42,Male,Bachelor's,Mid SE,Frontend,9,9,193067,14,4,3,1,3,3,0,3,No,49,Demanding,On-site,2,31,Travel_Rarely,No
1900,47,Male,Bachelor's,Mid SE,Backend,15,3,58580,19,2,3,2,4,4,3,2,Yes,36,Demanding,On-site,0,29,Non-Travel,Yes
1901,57,Male,Bootcamp,Tech Lead,QA,3,3,63240,11,4,2,4,3,3,2,0,No,16,Neutral,Full Remote,2,33,Travel_Frequently,No
1902,44,Female,Master's,Mid SE,QA,10,9,128446,27,2,2,2,4,4,0,5,Yes,26,Supportive,Full Remote,3,4,Non-Travel,Yes
1903,22,Male,Master's,Mid SE,QA,15,4,149533,6,4,1,4,2,3,5,4,Yes,45,Neutral,Hybrid,2,26,Travel_Rarely,No
1904,36,Female,PhD,Senior SE,QA,19,2,222183,16,3,4,2,4,4,2,0,No,44,Supportive,On-site,0,31,Travel_Rarely,No
1905,42,Male,Bachelor's,Senior SE,Backend,0,7,210938,23,4,3,2,3,3,2,4,No,4,Neutral,Hybrid,0,31,Non-Travel,No
1906,30,Male,Master's,Mid SE,Mobile,15,6,125974,16,3,2,2,3,3,4,5,No,12,Toxic,On-site,2,27,Travel_Rarely,No
1907,30,Male,PhD,Principal SE,DevOps,18,4,118401,20,2,2,1,4,3,6,4,Yes,17,Supportive,On-site,2,25,Non-Travel,No
1908,31,Female,Bachelor's,Mid SE,DevOps,8,9,188283,10,1,4,3,1,3,1,0,Yes,41,Supportive,Hybrid,0,31,Non-Travel,No
1909,47,Male,Master's,Mid SE,QA,8,2,235057,7,2,4,1,2,3,6,4,No,44,Demanding,Full Remote,1,23,Travel_Frequently,No
1910,56,Male,Bachelor's,Tech Lead,ML/AI,8,4,209340,6,1,1,2,2,3,5,0,No,26,Supportive,On-site,1,4,Non-Travel,No
1911,46,Female,Bachelor's,Senior SE,Frontend,16,2,48646,24,1,4,4,4,3,3,2,Yes,31,Supportive,Hybrid,2,28,Travel_Rarely,No
1912,47,Male,Bachelor's,Tech Lead,Backend,11,9,231443,9,4,1,2,4,3,0,1,No,15,Neutral,Hybrid,3,13,Travel_Rarely,No
1913,32,Non-binary,Bachelor's,Staff SE,ML/AI,12,4,87816,15,1,1,3,1,3,6,0,Yes,34,Demanding,Hybrid,2,1,Travel_Rarely,No
1914,23,Male,Master's,Mid SE,ML/AI,7,0,134460,29,2,4,1,2,3,1,3,No,29,Demanding,Hybrid,3,12,Non-Travel,No
1915,28,Female,Bootcamp,Junior SE,QA,15,5,89112,7,4,4,3,1,3,4,1,Yes,9,Demanding,Hybrid,2,26,Travel_Rarely,No
1916,39,Male,Master's,Junior SE,Backend,17,9,96048,7,1,4,4,2,4,1,4,Yes,14,Neutral,Hybrid,0,23,Non-Travel,Yes
1917,48,Female,PhD,Senior SE,DevOps,0,3,230983,26,2,4,3,4,4,2,0,Yes,36,Demanding,Hybrid,2,22,Travel_Rarely,No
1918,55,Male,Master's,Principal SE,Frontend,0,3,177850,9,1,4,1,2,4,2,0,Yes,4,Supportive,On-site,3,28,Travel_Frequently,Yes
1919,48,Male,Bachelor's,Junior SE,DevOps,11,7,90752,26,1,1,4,2,4,3,3,Yes,38,Supportive,Full Remote,3,17,Non-Travel,No
1920,38,Male,Master's,Junior SE,ML/AI,5,1,115726,27,4,2,3,2,3,5,6,No,37,Supportive,Full Remote,2,6,Travel_Rarely,No
1921,45,Male,Bachelor's,Junior SE,Frontend,8,3,203361,15,4,3,1,1,4,0,1,Yes,24,Supportive,Hybrid,2,14,Non-Travel,No
1922,46,Male,Master's,Tech Lead,Mobile,4,1,89788,7,2,3,1,1,3,0,1,Yes,17,Supportive,On-site,1,17,Non-Travel,No
1923,28,Non-binary,Bootcamp,Mid SE,ML/AI,15,0,49747,17,4,1,2,2,3,4,0,Yes,13,Neutral,Full Remote,2,5,Non-Travel,No
1924,27,Male,Bachelor's,Mid SE,DevOps,17,9,45045,25,4,1,3,3,4,3,4,No,20,Neutral,Full Remote,2,13,Non-Travel,No
1925,45,Female,Master's,Mid SE,DevOps,16,2,52758,12,3,2,4,1,3,0,5,No,17,Supportive,Hybrid,0,9,Non-Travel,No
1926,54,Female,Master's,Tech Lead,QA,17,7,170076,24,3,4,2,4,3,5,5,No,27,Demanding,Hybrid,3,26,Non-Travel,No
1927,50,Female,Master's,Senior SE,DevOps,0,5,199509,14,2,1,3,4,3,2,1,No,33,Demanding,Hybrid,1,13,Travel_Rarely,No
1928,43,Male,Bachelor's,Senior SE,Backend,18,6,195657,6,4,3,3,2,3,3,6,Yes,21,Supportive,Full Remote,0,19,Non-Travel,Yes
1929,47,Male,Bachelor's,Junior SE,ML/AI,7,1,185926,8,2,4,4,4,3,1,5,Yes,17,Supportive,Full Remote,2,17,Non-Travel,No
1930,49,Female,Bachelor's,Mid SE,Frontend,2,5,228148,22,3,1,2,1,3,6,7,No,22,Supportive,On-site,3,16,Non-Travel,No
1931,42,Non-binary,Bachelor's,Senior SE,DevOps,4,7,101950,23,3,4,2,3,3,6,5,No,25,Supportive,Hybrid,2,30,Travel_Rarely,No
1932,28,Male,Bachelor's,Staff SE,QA,7,7,193421,8,3,3,4,3,3,3,8,No,3,Demanding,On-site,2,32,Non-Travel,No
1933,38,Male,Master's,Junior SE,QA,18,3,197420,24,2,4,2,3,3,3,1,No,27,Supportive,Hybrid,2,14,Travel_Frequently,No
1934,41,Male,Bachelor's,Junior SE,DevOps,17,5,210368,13,4,1,1,4,3,5,6,No,27,Supportive,Hybrid,2,15,Non-Travel,No
1935,41,Non-binary,PhD,Junior SE,Backend,17,4,64455,20,1,1,4,2,4,5,4,No,46,Supportive,On-site,3,12,Non-Travel,Yes
1936,43,Male,Master's,Mid SE,QA,0,8,230093,10,4,3,3,4,3,0,0,Yes,12,Demanding,Full Remote,0,11,Non-Travel,No
1937,49,Male,Master's,Tech Lead,Frontend,14,7,247995,29,2,2,4,2,4,6,2,Yes,15,Supportive,Hybrid,2,5,Non-Travel,No
1938,28,Female,Bachelor's,Junior SE,ML/AI,17,1,215365,8,3,2,1,3,3,4,3,No,38,Demanding,Full Remote,2,11,Travel_Rarely,No
1939,22,Male,Master's,Mid SE,Mobile,6,6,133552,13,1,4,4,1,3,4,1,Yes,20,Supportive,Hybrid,1,34,Travel_Rarely,No
1940,53,Male,Bootcamp,Mid SE,Backend,15,6,91116,17,2,1,3,4,3,5,6,No,22,Demanding,Full Remote,1,19,Non-Travel,No
1941,34,Female,Bachelor's,Junior SE,QA,15,0,165461,13,3,1,3,1,3,0,0,No,2,Toxic,Full Remote,3,26,Non-Travel,No
1942,51,Female,Bachelor's,Mid SE,ML/AI,14,0,85484,10,2,3,4,3,3,0,2,No,4,Neutral,On-site,2,26,Non-Travel,No
1943,44,Male,Master's,Mid SE,Mobile,5,3,206287,25,1,3,4,2,3,0,8,Yes,45,Demanding,Hybrid,2,17,Travel_Frequently,No
1944,40,Male,Bachelor's,Mid SE,DevOps,8,4,126638,23,3,1,1,1,3,5,1,No,13,Demanding,On-site,2,31,Travel_Frequently,No
1945,53,Male,Bachelor's,Senior SE,DevOps,6,3,179476,18,4,3,1,4,3,4,4,No,32,Demanding,Hybrid,3,19,Travel_Rarely,No
1946,51,Male,Bachelor's,Mid SE,Frontend,13,6,213332,25,2,2,3,1,3,0,3,No,22,Demanding,Hybrid,3,20,Travel_Rarely,No
1947,50,Female,Bachelor's,Junior SE,Mobile,10,2,145647,19,1,2,2,1,4,5,2,Yes,25,Supportive,Full Remote,2,23,Travel_Frequently,No
1948,50,Male,Master's,Staff SE,DevOps,15,6,110642,7,4,4,2,4,3,1,4,Yes,27,Neutral,Hybrid,2,25,Travel_Rarely,Yes
1949,51,Male,Bachelor's,Senior SE,DevOps,5,7,91009,9,1,3,2,2,4,1,5,No,17,Toxic,Hybrid,3,28,Travel_Frequently,No
1950,37,Male,PhD,Tech Lead,QA,15,5,173824,25,2,4,2,4,4,2,0,No,6,Supportive,Full Remote,2,12,Travel_Rarely,No
1951,40,Female,Master's,Junior SE,Frontend,19,5,74605,22,1,3,3,3,3,1,1,No,43,Toxic,On-site,0,1,Non-Travel,No
1952,39,Male,Master's,Junior SE,ML/AI,15,7,155879,18,3,3,2,2,4,3,0,No,16,Neutral,Hybrid,0,2,Travel_Rarely,No
1953,22,Female,Master's,Junior SE,DevOps,11,7,229277,20,1,2,2,1,4,2,2,No,8,Neutral,Hybrid,3,10,Travel_Rarely,No
1954,35,Male,PhD,Junior SE,Backend,16,6,213641,18,2,1,4,4,3,1,7,No,33,Demanding,Hybrid,0,34,Travel_Rarely,Yes
1955,23,Female,Bachelor's,Mid SE,Backend,4,5,165827,13,3,3,2,3,3,3,7,Yes,10,Demanding,On-site,1,32,Non-Travel,No
1956,49,Female,PhD,Principal SE,ML/AI,12,5,50580,19,1,3,4,4,3,1,3,No,34,Neutral,Full Remote,2,25,Travel_Rarely,No
1957,51,Male,Master's,Mid SE,Mobile,7,9,159902,11,1,3,3,2,3,5,5,Yes,19,Supportive,Hybrid,1,10,Non-Travel,No
1958,25,Male,Master's,Mid SE,Frontend,4,5,50400,18,3,1,4,3,3,6,8,Yes,14,Demanding,Hybrid,1,1,Non-Travel,No
1959,22,Male,Master's,Senior SE,QA,11,7,215715,10,4,4,1,1,4,3,6,Yes,3,Toxic,Full Remote,1,32,Travel_Rarely,No
1960,29,Male,Bachelor's,Junior SE,Backend,8,0,141032,25,4,4,4,2,4,0,1,No,41,Neutral,Hybrid,0,12,Travel_Rarely,No
1961,50,Male,Bachelor's,Senior SE,Backend,2,4,172319,19,3,3,2,3,3,5,1,Yes,23,Supportive,Hybrid,2,18,Travel_Rarely,Yes
1962,24,Male,Master's,Senior SE,ML/AI,2,2,151960,24,1,3,4,2,3,6,2,Yes,40,Supportive,Full Remote,2,30,Travel_Frequently,No
1963,53,Male,Bachelor's,Tech Lead,Mobile,0,7,84015,12,4,4,4,1,4,3,7,No,11,Toxic,Full Remote,3,13,Travel_Rarely,No
1964,31,Female,Master's,Staff SE,Mobile,17,5,116713,6,3,4,3,3,3,5,8,Yes,47,Supportive,On-site,1,3,Travel_Rarely,No
1965,31,Male,Bachelor's,Mid SE,ML/AI,11,1,248877,12,2,2,3,4,3,0,2,No,6,Neutral,Full Remote,0,21,Travel_Rarely,No
1966,40,Female,Bachelor's,Mid SE,Backend,8,6,191046,5,1,3,2,4,3,3,8,No,34,Supportive,Hybrid,1,14,Non-Travel,No
1967,55,Male,Bachelor's,Principal SE,Frontend,8,6,190109,21,2,4,1,1,3,3,7,No,1,Supportive,Full Remote,1,10,Travel_Frequently,No
1968,54,Female,Bachelor's,Tech Lead,Backend,17,4,192239,23,1,2,1,3,3,6,4,Yes,35,Supportive,Full Remote,2,2,Non-Travel,No
1969,44,Male,Master's,Mid SE,Mobile,17,7,133754,9,4,1,4,1,3,5,2,Yes,25,Supportive,Full Remote,3,11,Travel_Rarely,No
1970,49,Male,Bachelor's,Staff SE,QA,6,4,88148,26,2,3,1,1,3,1,6,No,29,Demanding,Hybrid,0,1,Non-Travel,No
1971,53,Female,Bootcamp,Junior SE,Backend,3,0,248225,24,2,4,3,2,3,3,8,No,23,Supportive,Full Remote,2,26,Non-Travel,No
1972,28,Male,Master's,Principal SE,Frontend,12,8,197606,20,3,3,2,4,3,1,5,Yes,18,Supportive,Full Remote,1,13,Non-Travel,No
1973,50,Male,Bachelor's,Junior SE,DevOps,16,3,167790,11,4,2,2,1,3,3,2,No,14,Neutral,On-site,2,28,Travel_Rarely,Yes
1974,29,Female,Master's,Senior SE,Backend,1,1,131078,11,4,4,3,2,4,4,4,No,17,Toxic,Hybrid,1,21,Non-Travel,No
1975,22,Male,PhD,Principal SE,ML/AI,13,3,101879,22,1,1,2,1,3,2,6,Yes,2,Demanding,Full Remote,0,10,Non-Travel,Yes
1976,24,Male,Master's,Mid SE,DevOps,2,8,164894,22,3,1,4,1,3,1,7,No,31,Supportive,Hybrid,2,12,Travel_Rarely,Yes
1977,45,Female,Bachelor's,Mid SE,ML/AI,4,1,110839,6,3,2,2,1,3,1,3,Yes,19,Supportive,Full Remote,2,27,Non-Travel,No
1978,44,Female,PhD,Mid SE,ML/AI,13,3,74756,19,1,1,1,4,3,6,1,No,32,Neutral,Hybrid,2,3,Non-Travel,No
1979,29,Female,Master's,Staff SE,ML/AI,2,1,188755,18,2,1,2,3,4,0,1,No,28,Demanding,Hybrid,2,28,Non-Travel,No
1980,24,Male,Bachelor's,Tech Lead,Backend,6,4,225557,22,1,1,2,4,3,4,2,Yes,41,Supportive,Full Remote,2,2,Travel_Rarely,No
1981,54,Female,Bachelor's,Senior SE,Mobile,17,2,187097,13,1,1,3,2,3,0,7,No,8,Supportive,Full Remote,0,28,Travel_Rarely,No
1982,49,Male,Master's,Senior SE,DevOps,12,9,194787,18,1,1,3,3,4,4,0,No,42,Demanding,Hybrid,3,31,Travel_Frequently,No
1983,29,Female,Bachelor's,Tech Lead,Frontend,9,1,246169,9,3,1,1,2,3,4,6,No,41,Neutral,On-site,0,21,Non-Travel,No
1984,55,Non-binary,PhD,Mid SE,Mobile,12,8,137943,15,1,1,3,1,3,5,5,No,40,Neutral,Full Remote,2,7,Non-Travel,No
1985,56,Female,Bachelor's,Mid SE,Backend,15,4,193188,12,1,4,1,3,3,5,1,No,39,Supportive,Full Remote,1,31,Non-Travel,No
1986,53,Female,Bootcamp,Senior SE,ML/AI,8,9,81744,9,1,1,4,2,4,5,8,No,22,Supportive,Hybrid,1,14,Travel_Frequently,Yes
1987,45,Male,Master's,Mid SE,Frontend,1,4,169697,15,4,4,1,1,3,3,4,Yes,24,Supportive,Hybrid,2,9,Travel_Rarely,No
1988,35,Female,Bachelor's,Junior SE,DevOps,4,0,161072,9,2,3,2,2,4,6,1,Yes,38,Supportive,Full Remote,3,23,Travel_Rarely,No
1989,53,Female,Bachelor's,Junior SE,Mobile,16,5,178196,21,2,2,1,2,3,0,2,No,2,Toxic,Hybrid,2,12,Travel_Frequently,Yes
1990,37,Male,Master's,Junior SE,QA,3,6,214123,26,2,1,4,4,3,2,6,No,41,Supportive,Hybrid,0,29,Non-Travel,Yes
1991,25,Female,Master's,Tech Lead,Mobile,16,0,52176,8,2,2,2,1,4,4,6,Yes,41,Neutral,Full Remote,3,22,Non-Travel,No
1992,42,Male,Master's,Mid SE,Frontend,8,8,136310,19,3,1,1,4,3,4,0,No,19,Neutral,Hybrid,3,4,Travel_Rarely,No
1993,35,Female,Bachelor's,Senior SE,Backend,19,7,240890,23,3,4,3,3,4,6,3,No,41,Supportive,Full Remote,0,7,Travel_Rarely,No
1994,52,Female,Bachelor's,Mid SE,DevOps,1,7,194748,26,1,1,3,1,4,1,5,No,2,Demanding,Hybrid,3,8,Travel_Rarely,Yes
1995,39,Female,Bachelor's,Mid SE,Frontend,17,6,90177,6,3,3,3,4,4,3,7,Yes,28,Demanding,On-site,2,9,Travel_Rarely,No
1996,28,Male,Master's,Mid SE,ML/AI,10,4,155623,28,2,2,1,4,3,2,2,No,32,Toxic,Hybrid,2,13,Travel_Rarely,Yes
1997,31,Female,Bachelor's,Tech Lead,DevOps,12,2,45997,21,4,2,1,3,3,5,2,No,19,Supportive,Hybrid,1,20,Travel_Frequently,No
1998,28,Male,Bachelor's,Senior SE,Mobile,7,8,235402,16,1,3,4,2,4,4,7,No,16,Supportive,Hybrid,0,21,Travel_Rarely,Yes
1999,54,Female,Master's,Principal SE,Frontend,0,6,219841,29,1,4,2,2,3,1,7,Yes,30,Supportive,Hybrid,3,19,Non-Travel,No
2000,44,Male,Bootcamp,Senior SE,Mobile,16,9,165179,28,2,4,2,2,3,0,7,No,22,Supportive,On-site,3,2,Travel_Rarely,No
2001,42,Male,Bachelor's,Senior SE,Mobile,11,9,165403,21,2,3,2,3,3,4,0,No,14,Neutral,Hybrid,3,30,Travel_Rarely,No
2002,40,Female,Bachelor's,Senior SE,Mobile,3,7,187303,14,2,2,2,4,3,1,7,No,1,Demanding,Hybrid,2,23,Travel_Rarely,Yes
2003,40,Male,Master's,Staff SE,Backend,12,5,140287,29,3,1,1,1,3,0,7,Yes,45,Supportive,Full Remote,0,13,Non-Travel,No
2004,57,Female,Master's,Tech Lead,Mobile,8,4,164574,22,1,4,1,3,3,3,1,No,2,Toxic,Hybrid,2,33,Non-Travel,No
2005,50,Female,Bachelor's,Junior SE,ML/AI,6,7,249048,23,2,1,4,2,3,5,8,Yes,22,Neutral,Hybrid,3,32,Non-Travel,No
2006,39,Female,Bootcamp,Senior SE,ML/AI,4,2,166509,22,4,2,2,2,3,6,6,Yes,46,Neutral,Full Remote,2,28,Travel_Frequently,Yes
2007,23,Female,PhD,Senior SE,DevOps,4,6,130447,17,1,1,1,1,3,0,7,Yes,33,Supportive,Hybrid,3,24,Non-Travel,No
2008,22,Male,Bachelor's,Senior SE,QA,16,1,154522,18,1,3,1,3,4,4,1,Yes,15,Supportive,Hybrid,3,28,Travel_Rarely,No
2009,26,Male,Bachelor's,Junior SE,Mobile,8,2,232037,28,3,4,1,2,4,2,3,No,41,Demanding,Hybrid,2,30,Travel_Rarely,No
2010,41,Male,Master's,Tech Lead,Mobile,5,1,126144,20,1,4,1,3,3,0,6,Yes,22,Supportive,On-site,3,29,Travel_Frequently,No
2011,32,Male,Master's,Staff SE,Frontend,18,4,237589,22,2,3,2,4,3,2,5,No,40,Demanding,Full Remote,2,34,Travel_Rarely,No
2012,23,Male,Bachelor's,Junior SE,Backend,15,6,137693,22,2,3,2,3,3,2,6,No,39,Neutral,Full Remote,1,22,Travel_Frequently,No
2013,24,Female,Master's,Principal SE,QA,1,9,139315,20,4,4,1,4,3,0,0,No,41,Demanding,On-site,2,25,Travel_Rarely,No
2014,44,Female,Master's,Junior SE,DevOps,9,9,72387,21,1,4,3,1,4,6,7,No,41,Demanding,On-site,1,14,Travel_Frequently,No
2015,33,Male,Bachelor's,Junior SE,QA,15,0,49090,11,1,4,4,4,4,6,6,No,11,Supportive,Hybrid,1,10,Non-Travel,No
2016,41,Female,Master's,Junior SE,Mobile,4,9,165846,16,3,2,2,4,4,3,3,No,4,Neutral,Full Remote,2,10,Travel_Rarely,No
2017,26,Non-binary,Bootcamp,Junior SE,Frontend,14,8,201017,6,2,2,2,1,3,6,0,No,7,Supportive,Hybrid,0,8,Travel_Frequently,No
2018,51,Female,Bachelor's,Tech Lead,Backend,12,0,85239,14,4,2,3,2,3,0,7,No,21,Neutral,Full Remote,0,14,Non-Travel,No
2019,30,Female,Bachelor's,Junior SE,DevOps,12,0,48743,9,2,1,2,1,3,6,6,No,7,Supportive,On-site,2,32,Travel_Frequently,No
2020,55,Male,Bachelor's,Mid SE,QA,12,9,75924,25,1,2,3,3,3,1,7,No,4,Neutral,On-site,2,32,Non-Travel,No
2021,56,Male,PhD,Junior SE,DevOps,14,7,186268,7,1,4,3,1,3,5,0,No,12,Supportive,Full Remote,3,3,Non-Travel,No
2022,43,Male,Bootcamp,Mid SE,Mobile,13,5,175160,23,4,2,1,3,3,2,4,No,27,Toxic,On-site,3,20,Non-Travel,No
2023,45,Male,Bachelor's,Junior SE,DevOps,7,5,136815,17,1,4,2,2,3,5,8,Yes,17,Neutral,Hybrid,2,13,Travel_Rarely,No
2024,38,Female,Master's,Senior SE,Frontend,10,8,150312,16,4,3,4,3,3,4,4,Yes,20,Toxic,On-site,0,23,Non-Travel,Yes
2025,31,Female,Master's,Junior SE,DevOps,17,3,113860,7,4,1,3,1,3,2,2,No,31,Supportive,On-site,3,19,Non-Travel,No
2026,51,Male,Master's,Tech Lead,ML/AI,3,7,217472,10,2,1,4,1,3,4,8,Yes,26,Neutral,Full Remote,3,16,Travel_Frequently,No
2027,44,Male,Bachelor's,Tech Lead,Frontend,9,3,125399,18,4,3,1,2,4,1,8,No,31,Supportive,Full Remote,0,7,Travel_Frequently,No
2028,53,Female,Bachelor's,Junior SE,QA,0,1,93795,8,1,4,2,1,3,1,3,Yes,35,Neutral,Hybrid,2,8,Non-Travel,Yes
2029,38,Male,Bachelor's,Principal SE,Backend,4,7,96553,17,3,1,1,2,3,5,3,No,9,Demanding,On-site,0,25,Travel_Rarely,No
2030,38,Male,Master's,Junior SE,Backend,12,6,148976,23,3,2,1,2,3,1,7,No,5,Toxic,On-site,1,23,Travel_Rarely,Yes
2031,35,Female,Bachelor's,Junior SE,Mobile,0,3,200183,22,1,4,4,1,4,0,6,Yes,48,Supportive,Hybrid,3,10,Non-Travel,No
2032,30,Male,PhD,Junior SE,Mobile,7,8,158566,7,3,1,4,4,3,2,4,No,8,Toxic,Full Remote,3,30,Travel_Rarely,No
2033,23,Male,Bachelor's,Mid SE,ML/AI,2,8,239155,24,3,3,3,3,4,4,5,No,21,Demanding,Full Remote,3,33,Travel_Rarely,No
2034,46,Male,Bachelor's,Mid SE,QA,2,7,164968,10,4,4,2,4,3,6,2,No,16,Toxic,On-site,0,11,Travel_Rarely,No
2035,30,Female,Master's,Tech Lead,Backend,6,0,106600,20,3,1,1,2,4,5,5,No,16,Neutral,Hybrid,0,27,Travel_Rarely,No
2036,43,Female,Master's,Mid SE,Backend,3,6,95022,24,3,3,3,3,3,5,7,Yes,18,Toxic,Hybrid,2,3,Travel_Rarely,No
2037,25,Male,Bachelor's,Senior SE,Backend,2,4,179271,28,3,4,3,4,3,1,8,No,47,Demanding,Hybrid,3,8,Non-Travel,No
2038,47,Male,Bachelor's,Junior SE,Backend,14,6,95897,7,2,2,1,1,3,1,2,Yes,28,Supportive,On-site,1,13,Travel_Rarely,Yes
2039,50,Male,Bootcamp,Tech Lead,DevOps,7,8,83038,16,1,4,1,4,3,4,7,No,18,Supportive,On-site,2,3,Travel_Rarely,No
2040,55,Male,Bachelor's,Junior SE,QA,2,1,168323,23,4,2,3,3,4,2,2,No,14,Supportive,Hybrid,0,20,Travel_Rarely,No
2041,44,Female,Bachelor's,Junior SE,Frontend,6,3,231110,23,3,4,1,3,3,2,1,No,48,Neutral,Full Remote,1,13,Travel_Rarely,No
2042,32,Male,PhD,Junior SE,Frontend,17,3,165278,28,1,3,1,3,3,5,4,No,37,Demanding,Hybrid,2,20,Travel_Rarely,No
2043,27,Female,Bachelor's,Junior SE,ML/AI,10,1,156054,8,3,2,4,3,4,4,3,No,40,Demanding,On-site,0,24,Non-Travel,No
2044,39,Male,Master's,Mid SE,DevOps,10,2,52897,5,2,2,2,4,3,5,4,Yes,16,Demanding,Hybrid,1,9,Travel_Rarely,No
2045,42,Male,Bachelor's,Tech Lead,Backend,16,7,109541,6,2,4,3,1,4,6,5,No,21,Neutral,Hybrid,2,30,Travel_Rarely,No
2046,57,Male,Bachelor's,Junior SE,Backend,5,8,151968,17,3,1,1,1,3,3,2,No,1,Supportive,Full Remote,1,25,Travel_Rarely,No
2047,55,Male,Bachelor's,Senior SE,Mobile,7,5,59892,17,3,2,3,3,4,2,0,Yes,11,Supportive,Hybrid,0,16,Travel_Rarely,No
2048,38,Male,Bachelor's,Senior SE,Mobile,0,9,184343,6,3,4,2,1,3,4,3,No,11,Demanding,Full Remote,2,8,Non-Travel,No
2049,46,Male,Bachelor's,Principal SE,ML/AI,9,1,69815,23,2,3,3,4,3,6,5,No,2,Supportive,Hybrid,0,28,Travel_Rarely,No
2050,33,Male,Bachelor's,Junior SE,Backend,18,1,90612,26,2,4,3,1,3,4,1,Yes,32,Supportive,Hybrid,3,12,Non-Travel,No
2051,44,Female,Master's,Mid SE,ML/AI,2,6,209429,28,1,4,3,2,3,5,1,No,19,Neutral,Hybrid,3,24,Non-Travel,No
2052,43,Male,Bachelor's,Principal SE,DevOps,3,7,61267,20,4,2,4,1,3,1,0,No,5,Supportive,Full Remote,1,29,Travel_Rarely,No
2053,42,Female,Bachelor's,Senior SE,Frontend,10,7,63268,16,4,1,2,3,3,4,8,Yes,3,Supportive,Full Remote,3,15,Non-Travel,No
2054,48,Non-binary,PhD,Mid SE,Backend,14,5,159463,5,2,3,2,1,4,5,2,No,28,Supportive,Hybrid,0,18,Non-Travel,Yes
2055,52,Male,Master's,Junior SE,QA,0,9,190335,13,4,2,3,1,4,0,1,No,26,Toxic,Hybrid,1,7,Non-Travel,No
2056,27,Male,Bachelor's,Mid SE,DevOps,8,7,247007,21,3,2,3,1,4,1,3,No,23,Supportive,Hybrid,2,13,Travel_Rarely,No
2057,48,Male,Bootcamp,Senior SE,Backend,10,0,140347,14,1,2,2,1,4,1,5,No,30,Demanding,On-site,0,19,Non-Travel,No
2058,55,Male,Bachelor's,Senior SE,QA,18,8,235732,22,2,3,1,2,4,2,0,No,8,Supportive,Full Remote,2,5,Travel_Rarely,No
2059,33,Male,Bachelor's,Junior SE,Mobile,12,0,241599,23,2,1,4,4,4,3,8,No,36,Demanding,Hybrid,2,26,Travel_Rarely,No
2060,28,Female,Master's,Senior SE,ML/AI,15,2,239451,11,4,3,2,3,4,2,8,Yes,29,Neutral,Hybrid,2,2,Travel_Rarely,No
2061,31,Female,Master's,Senior SE,Mobile,3,8,139542,29,3,3,3,3,3,0,7,No,13,Demanding,On-site,2,33,Non-Travel,No
2062,38,Male,Bachelor's,Mid SE,Frontend,0,4,217343,23,1,1,1,1,4,5,5,Yes,25,Demanding,Hybrid,0,25,Travel_Rarely,Yes
2063,47,Female,Bachelor's,Senior SE,Mobile,19,8,111612,28,4,3,1,4,4,1,3,No,22,Neutral,Hybrid,3,25,Non-Travel,No
2064,42,Male,Master's,Tech Lead,Backend,12,8,183307,19,2,4,1,1,4,1,1,No,46,Toxic,Hybrid,0,30,Non-Travel,No
2065,49,Female,Bachelor's,Mid SE,QA,0,5,133757,13,2,3,4,2,3,6,7,Yes,33,Neutral,Hybrid,3,4,Non-Travel,No
2066,23,Female,PhD,Principal SE,Mobile,4,0,192489,14,4,2,4,4,3,4,6,No,37,Demanding,On-site,2,19,Non-Travel,Yes
2067,22,Male,Bachelor's,Junior SE,Backend,4,9,143075,27,3,3,2,4,4,3,3,No,7,Neutral,Full Remote,3,27,Travel_Frequently,No
2068,57,Male,PhD,Junior SE,Frontend,13,6,79609,24,1,2,2,4,4,3,2,Yes,23,Toxic,On-site,2,24,Travel_Rarely,No
2069,47,Male,Master's,Mid SE,QA,13,5,147785,24,1,3,2,4,3,4,5,Yes,6,Demanding,Hybrid,1,25,Non-Travel,Yes
2070,50,Non-binary,Master's,Junior SE,Mobile,7,8,209974,8,1,2,2,1,3,0,0,No,15,Supportive,On-site,2,29,Travel_Frequently,No
